alluvium,stage,stratum,y,x
496,Fill8,NoFill,1,8
496,Fill9,NoFill,1,9
497,Fill1,0.8MG,1,1
497,Fill2,0.8MG,1,2
497,Fill3,1.2MG,1,3
497,Fill4,NoFill,1,4
497,Fill5,3.0MG,1,5
497,Fill6,1.7MG,1,6
497,Fill7,1.2MG,1,7
497,Fill8,NoFill,1,8
497,Fill9,NoFill,1,9
498,Fill1,0.8MG,1,1
498,Fill2,0.8MG,1,2
498,Fill3,1.2MG,1,3
498,Fill4,1.2MG,1,4
498,Fill5,NoFill,1,5
498,Fill6,NoFill,1,6
498,Fill7,NoFill,1,7
498,Fill8,NoFill,1,8
498,Fill9,NoFill,1,9
499,Fill1,1.2MG,1,1
499,Fill2,1.7MG,1,2
499,Fill3,0.8MG,1,3
499,Fill4,NoFill,1,4
499,Fill5,2.4MG,1,5
499,Fill6,NoFill,1,6
499,Fill7,3.0MG,1,7
499,Fill8,1.7MG,1,8
499,Fill9,NoFill,1,9
500,Fill1,0.8MG,1,1
500,Fill2,1.7MG,1,2
500,Fill3,NoFill,1,3
500,Fill4,1.2MG,1,4
500,Fill5,NoFill,1,5
500,Fill6,2.4MG,1,6
500,Fill7,NoFill,1,7
500,Fill8,NoFill,1,8
500,Fill9,1.7MG,1,9
501,Fill1,1.2MG,1,1
501,Fill2,1.2MG,1,2
501,Fill3,NoFill,1,3
501,Fill4,0.8MG,1,4
501,Fill5,NoFill,1,5
501,Fill6,NoFill,1,6
501,Fill7,0.8MG,1,7
501,Fill8,NoFill,1,8
501,Fill9,1.2MG,1,9
502,Fill1,2.4MG,1,1
502,Fill2,3.0MG,1,2
502,Fill3,1.7MG,1,3
502,Fill4,NoFill,1,4
502,Fill5,0.8MG,1,5
502,Fill6,NoFill,1,6
502,Fill7,NoFill,1,7
502,Fill8,1.2MG,1,8
502,Fill9,NoFill,1,9
503,Fill1,2.4MG,1,1
503,Fill2,3.0MG,1,2
503,Fill3,NoFill,1,3
503,Fill4,0.8MG,1,4
503,Fill5,1.2MG,1,5
503,Fill6,NoFill,1,6
503,Fill7,NoFill,1,7
503,Fill8,NoFill,1,8
503,Fill9,0.8MG,1,9
504,Fill1,1.2MG,1,1
504,Fill2,1.7MG,1,2
504,Fill3,1.2MG,1,3
504,Fill4,NoFill,1,4
504,Fill5,1.2MG,1,5
504,Fill6,NoFill,1,6
504,Fill7,NoFill,1,7
504,Fill8,1.7MG,1,8
504,Fill9,NoFill,1,9
505,Fill1,0.8MG,1,1
505,Fill2,1.7MG,1,2
505,Fill3,3.0MG,1,3
505,Fill4,3.0MG,1,4
505,Fill5,2.4MG,1,5
505,Fill6,NoFill,1,6
505,Fill7,0.8MG,1,7
505,Fill8,3.0MG,1,8
505,Fill9,NoFill,1,9
506,Fill1,3.0MG,1,1
506,Fill2,NoFill,1,2
506,Fill3,NoFill,1,3
506,Fill4,NoFill,1,4
506,Fill5,0.8MG,1,5
506,Fill6,NoFill,1,6
506,Fill7,NoFill,1,7
506,Fill8,NoFill,1,8
506,Fill9,0.8MG,1,9
507,Fill1,0.8MG,1,1
507,Fill2,1.7MG,1,2
507,Fill3,1.2MG,1,3
507,Fill4,1.7MG,1,4
507,Fill5,NoFill,1,5
507,Fill6,2.4MG,1,6
507,Fill7,NoFill,1,7
507,Fill8,NoFill,1,8
507,Fill9,NoFill,1,9
508,Fill1,1.2MG,1,1
508,Fill2,0.8MG,1,2
508,Fill3,1.7MG,1,3
508,Fill4,NoFill,1,4
508,Fill5,0.8MG,1,5
508,Fill6,NoFill,1,6
508,Fill7,3.0MG,1,7
508,Fill8,NoFill,1,8
508,Fill9,NoFill,1,9
509,Fill1,1.2MG,1,1
509,Fill2,3.0MG,1,2
509,Fill3,NoFill,1,3
509,Fill4,1.7MG,1,4
509,Fill5,1.2MG,1,5
509,Fill6,NoFill,1,6
509,Fill7,NoFill,1,7
509,Fill8,NoFill,1,8
509,Fill9,0.8MG,1,9
510,Fill1,0.8MG,1,1
510,Fill2,1.2MG,1,2
510,Fill3,NoFill,1,3
510,Fill4,0.8MG,1,4
510,Fill5,NoFill,1,5
510,Fill6,2.4MG,1,6
510,Fill7,0.8MG,1,7
510,Fill8,2.4MG,1,8
510,Fill9,1.2MG,1,9
511,Fill1,2.4MG,1,1
511,Fill2,0.8MG,1,2
511,Fill3,2.4MG,1,3
511,Fill4,2.4MG,1,4
511,Fill5,NoFill,1,5
511,Fill6,1.7MG,1,6
511,Fill7,2.4MG,1,7
511,Fill8,NoFill,1,8
511,Fill9,NoFill,1,9
512,Fill1,1.7MG,1,1
512,Fill2,NoFill,1,2
512,Fill3,NoFill,1,3
512,Fill4,2.4MG,1,4
512,Fill5,NoFill,1,5
512,Fill6,0.8MG,1,6
512,Fill7,NoFill,1,7
512,Fill8,NoFill,1,8
512,Fill9,NoFill,1,9
513,Fill1,1.2MG,1,1
513,Fill2,3.0MG,1,2
513,Fill3,2.4MG,1,3
513,Fill4,NoFill,1,4
513,Fill5,0.8MG,1,5
513,Fill6,2.4MG,1,6
513,Fill7,NoFill,1,7
513,Fill8,3.0MG,1,8
513,Fill9,NoFill,1,9
514,Fill1,1.7MG,1,1
514,Fill2,0.8MG,1,2
514,Fill3,NoFill,1,3
514,Fill4,NoFill,1,4
514,Fill5,NoFill,1,5
514,Fill6,NoFill,1,6
514,Fill7,1.2MG,1,7
514,Fill8,1.2MG,1,8
514,Fill9,NoFill,1,9
515,Fill1,0.8MG,1,1
515,Fill2,0.8MG,1,2
515,Fill3,0.8MG,1,3
515,Fill4,NoFill,1,4
515,Fill5,NoFill,1,5
515,Fill6,1.7MG,1,6
515,Fill7,1.2MG,1,7
515,Fill8,0.8MG,1,8
515,Fill9,0.8MG,1,9
516,Fill1,0.8MG,1,1
516,Fill2,1.2MG,1,2
516,Fill3,0.8MG,1,3
516,Fill4,1.7MG,1,4
516,Fill5,1.2MG,1,5
516,Fill6,1.2MG,1,6
516,Fill7,1.2MG,1,7
516,Fill8,NoFill,1,8
516,Fill9,NoFill,1,9
517,Fill1,2.4MG,1,1
517,Fill2,1.2MG,1,2
517,Fill3,NoFill,1,3
517,Fill4,3.0MG,1,4
517,Fill5,0.8MG,1,5
517,Fill6,0.8MG,1,6
517,Fill7,NoFill,1,7
517,Fill8,NoFill,1,8
517,Fill9,NoFill,1,9
518,Fill1,0.8MG,1,1
518,Fill2,1.7MG,1,2
518,Fill3,1.7MG,1,3
518,Fill4,1.7MG,1,4
518,Fill5,NoFill,1,5
518,Fill6,0.8MG,1,6
518,Fill7,1.7MG,1,7
518,Fill8,NoFill,1,8
518,Fill9,NoFill,1,9
519,Fill1,1.7MG,1,1
519,Fill2,1.2MG,1,2
519,Fill3,NoFill,1,3
519,Fill4,0.8MG,1,4
519,Fill5,NoFill,1,5
519,Fill6,1.2MG,1,6
519,Fill7,NoFill,1,7
519,Fill8,NoFill,1,8
519,Fill9,1.2MG,1,9
520,Fill1,3.0MG,1,1
520,Fill2,1.7MG,1,2
520,Fill3,2.4MG,1,3
520,Fill4,NoFill,1,4
520,Fill5,3.0MG,1,5
520,Fill6,0.8MG,1,6
520,Fill7,1.7MG,1,7
520,Fill8,NoFill,1,8
520,Fill9,NoFill,1,9
521,Fill1,1.7MG,1,1
521,Fill2,0.8MG,1,2
521,Fill3,NoFill,1,3
521,Fill4,NoFill,1,4
521,Fill5,2.4MG,1,5
521,Fill6,NoFill,1,6
521,Fill7,2.4MG,1,7
521,Fill8,NoFill,1,8
521,Fill9,NoFill,1,9
522,Fill1,1.2MG,1,1
522,Fill2,1.2MG,1,2
522,Fill3,0.8MG,1,3
522,Fill4,2.4MG,1,4
522,Fill5,NoFill,1,5
522,Fill6,0.8MG,1,6
522,Fill7,0.8MG,1,7
522,Fill8,0.8MG,1,8
522,Fill9,0.8MG,1,9
523,Fill1,1.7MG,1,1
523,Fill2,0.8MG,1,2
523,Fill3,0.8MG,1,3
523,Fill4,NoFill,1,4
523,Fill5,NoFill,1,5
523,Fill6,3.0MG,1,6
523,Fill7,NoFill,1,7
523,Fill8,NoFill,1,8
523,Fill9,NoFill,1,9
524,Fill1,0.8MG,1,1
524,Fill2,1.7MG,1,2
524,Fill3,0.8MG,1,3
524,Fill4,NoFill,1,4
524,Fill5,NoFill,1,5
524,Fill6,NoFill,1,6
524,Fill7,NoFill,1,7
524,Fill8,NoFill,1,8
524,Fill9,NoFill,1,9
525,Fill1,1.7MG,1,1
525,Fill2,0.8MG,1,2
525,Fill3,3.0MG,1,3
525,Fill4,NoFill,1,4
525,Fill5,1.7MG,1,5
525,Fill6,NoFill,1,6
525,Fill7,3.0MG,1,7
525,Fill8,NoFill,1,8
525,Fill9,NoFill,1,9
526,Fill1,2.4MG,1,1
526,Fill2,NoFill,1,2
526,Fill3,1.7MG,1,3
526,Fill4,NoFill,1,4
526,Fill5,2.4MG,1,5
526,Fill6,0.8MG,1,6
526,Fill7,2.4MG,1,7
526,Fill8,NoFill,1,8
526,Fill9,NoFill,1,9
527,Fill1,0.8MG,1,1
527,Fill2,1.2MG,1,2
527,Fill3,NoFill,1,3
527,Fill4,NoFill,1,4
527,Fill5,NoFill,1,5
527,Fill6,NoFill,1,6
527,Fill7,1.2MG,1,7
527,Fill8,0.8MG,1,8
527,Fill9,NoFill,1,9
528,Fill1,2.4MG,1,1
528,Fill2,1.2MG,1,2
528,Fill3,1.2MG,1,3
528,Fill4,2.4MG,1,4
528,Fill5,2.4MG,1,5
528,Fill6,1.2MG,1,6
528,Fill7,NoFill,1,7
528,Fill8,NoFill,1,8
528,Fill9,1.2MG,1,9
529,Fill1,0.8MG,1,1
529,Fill2,0.8MG,1,2
529,Fill3,2.4MG,1,3
529,Fill4,1.2MG,1,4
529,Fill5,NoFill,1,5
529,Fill6,NoFill,1,6
529,Fill7,NoFill,1,7
529,Fill8,NoFill,1,8
529,Fill9,2.4MG,1,9
530,Fill1,0.8MG,1,1
530,Fill2,0.8MG,1,2
530,Fill3,NoFill,1,3
530,Fill4,0.8MG,1,4
530,Fill5,NoFill,1,5
530,Fill6,2.4MG,1,6
530,Fill7,NoFill,1,7
530,Fill8,NoFill,1,8
530,Fill9,NoFill,1,9
531,Fill1,2.4MG,1,1
531,Fill2,1.2MG,1,2
531,Fill3,1.2MG,1,3
531,Fill4,3.0MG,1,4
531,Fill5,NoFill,1,5
531,Fill6,1.7MG,1,6
531,Fill7,NoFill,1,7
531,Fill8,NoFill,1,8
531,Fill9,NoFill,1,9
532,Fill1,1.7MG,1,1
532,Fill2,3.0MG,1,2
532,Fill3,3.0MG,1,3
532,Fill4,0.8MG,1,4
532,Fill5,NoFill,1,5
532,Fill6,1.7MG,1,6
532,Fill7,NoFill,1,7
532,Fill8,NoFill,1,8
532,Fill9,0.8MG,1,9
533,Fill1,1.2MG,1,1
533,Fill2,1.7MG,1,2
533,Fill3,1.7MG,1,3
533,Fill4,2.4MG,1,4
533,Fill5,NoFill,1,5
533,Fill6,NoFill,1,6
533,Fill7,NoFill,1,7
533,Fill8,NoFill,1,8
533,Fill9,NoFill,1,9
534,Fill1,1.2MG,1,1
534,Fill2,0.8MG,1,2
534,Fill3,0.8MG,1,3
534,Fill4,0.8MG,1,4
534,Fill5,3.0MG,1,5
534,Fill6,2.4MG,1,6
534,Fill7,1.2MG,1,7
534,Fill8,NoFill,1,8
534,Fill9,0.8MG,1,9
535,Fill1,0.8MG,1,1
535,Fill2,1.2MG,1,2
535,Fill3,1.2MG,1,3
535,Fill4,0.8MG,1,4
535,Fill5,0.8MG,1,5
535,Fill6,0.8MG,1,6
535,Fill7,0.8MG,1,7
535,Fill8,3.0MG,1,8
535,Fill9,NoFill,1,9
536,Fill1,1.2MG,1,1
536,Fill2,2.4MG,1,2
536,Fill3,1.2MG,1,3
536,Fill4,NoFill,1,4
536,Fill5,NoFill,1,5
536,Fill6,0.8MG,1,6
536,Fill7,2.4MG,1,7
536,Fill8,1.2MG,1,8
536,Fill9,NoFill,1,9
537,Fill1,0.8MG,1,1
537,Fill2,2.4MG,1,2
537,Fill3,0.8MG,1,3
537,Fill4,1.7MG,1,4
537,Fill5,NoFill,1,5
537,Fill6,1.7MG,1,6
537,Fill7,NoFill,1,7
537,Fill8,NoFill,1,8
537,Fill9,NoFill,1,9
538,Fill1,1.7MG,1,1
538,Fill2,0.8MG,1,2
538,Fill3,1.7MG,1,3
538,Fill4,NoFill,1,4
538,Fill5,1.7MG,1,5
538,Fill6,NoFill,1,6
538,Fill7,0.8MG,1,7
538,Fill8,1.7MG,1,8
538,Fill9,NoFill,1,9
539,Fill1,0.8MG,1,1
539,Fill2,0.8MG,1,2
539,Fill3,NoFill,1,3
539,Fill4,2.4MG,1,4
539,Fill5,0.8MG,1,5
539,Fill6,NoFill,1,6
539,Fill7,1.2MG,1,7
539,Fill8,NoFill,1,8
539,Fill9,0.8MG,1,9
540,Fill1,1.7MG,1,1
540,Fill2,1.7MG,1,2
540,Fill3,1.2MG,1,3
540,Fill4,1.7MG,1,4
540,Fill5,1.7MG,1,5
540,Fill6,1.2MG,1,6
540,Fill7,1.2MG,1,7
540,Fill8,0.8MG,1,8
540,Fill9,NoFill,1,9
541,Fill1,1.2MG,1,1
541,Fill2,NoFill,1,2
541,Fill3,0.8MG,1,3
541,Fill4,1.7MG,1,4
541,Fill5,1.2MG,1,5
541,Fill6,1.7MG,1,6
541,Fill7,NoFill,1,7
541,Fill8,1.2MG,1,8
541,Fill9,NoFill,1,9
542,Fill1,3.0MG,1,1
542,Fill2,0.8MG,1,2
542,Fill3,0.8MG,1,3
542,Fill4,NoFill,1,4
542,Fill5,2.4MG,1,5
542,Fill6,NoFill,1,6
542,Fill7,NoFill,1,7
542,Fill8,0.8MG,1,8
542,Fill9,NoFill,1,9
543,Fill1,1.2MG,1,1
543,Fill2,0.8MG,1,2
543,Fill3,1.2MG,1,3
543,Fill4,NoFill,1,4
543,Fill5,0.8MG,1,5
543,Fill6,1.2MG,1,6
543,Fill7,1.2MG,1,7
543,Fill8,NoFill,1,8
543,Fill9,1.2MG,1,9
544,Fill1,1.2MG,1,1
544,Fill2,1.7MG,1,2
544,Fill3,1.2MG,1,3
544,Fill4,NoFill,1,4
544,Fill5,1.2MG,1,5
544,Fill6,NoFill,1,6
544,Fill7,NoFill,1,7
544,Fill8,NoFill,1,8
544,Fill9,NoFill,1,9
545,Fill1,1.2MG,1,1
545,Fill2,3.0MG,1,2
545,Fill3,2.4MG,1,3
545,Fill4,3.0MG,1,4
545,Fill5,NoFill,1,5
545,Fill6,NoFill,1,6
545,Fill7,0.8MG,1,7
545,Fill8,NoFill,1,8
545,Fill9,0.8MG,1,9
546,Fill1,1.2MG,1,1
546,Fill2,NoFill,1,2
546,Fill3,1.7MG,1,3
546,Fill4,1.7MG,1,4
546,Fill5,3.0MG,1,5
546,Fill6,NoFill,1,6
546,Fill7,0.8MG,1,7
546,Fill8,NoFill,1,8
546,Fill9,NoFill,1,9
547,Fill1,0.8MG,1,1
547,Fill2,0.8MG,1,2
547,Fill3,1.2MG,1,3
547,Fill4,1.2MG,1,4
547,Fill5,0.8MG,1,5
547,Fill6,1.2MG,1,6
547,Fill7,1.2MG,1,7
547,Fill8,NoFill,1,8
547,Fill9,0.8MG,1,9
548,Fill1,0.8MG,1,1
548,Fill2,1.2MG,1,2
548,Fill3,1.7MG,1,3
548,Fill4,1.7MG,1,4
548,Fill5,2.4MG,1,5
548,Fill6,NoFill,1,6
548,Fill7,1.2MG,1,7
548,Fill8,NoFill,1,8
548,Fill9,NoFill,1,9
549,Fill1,1.7MG,1,1
549,Fill2,2.4MG,1,2
549,Fill3,1.7MG,1,3
549,Fill4,0.8MG,1,4
549,Fill5,NoFill,1,5
549,Fill6,0.8MG,1,6
549,Fill7,NoFill,1,7
549,Fill8,1.2MG,1,8
549,Fill9,NoFill,1,9
550,Fill1,0.8MG,1,1
550,Fill2,1.2MG,1,2
550,Fill3,1.2MG,1,3
550,Fill4,NoFill,1,4
550,Fill5,1.2MG,1,5
550,Fill6,1.7MG,1,6
550,Fill7,1.7MG,1,7
550,Fill8,NoFill,1,8
550,Fill9,1.7MG,1,9
551,Fill1,3.0MG,1,1
551,Fill2,0.8MG,1,2
551,Fill3,1.2MG,1,3
551,Fill4,NoFill,1,4
551,Fill5,0.8MG,1,5
551,Fill6,NoFill,1,6
551,Fill7,NoFill,1,7
551,Fill8,2.4MG,1,8
551,Fill9,NoFill,1,9
552,Fill1,1.2MG,1,1
552,Fill2,1.2MG,1,2
552,Fill3,0.8MG,1,3
552,Fill4,1.2MG,1,4
552,Fill5,1.2MG,1,5
552,Fill6,0.8MG,1,6
552,Fill7,0.8MG,1,7
552,Fill8,NoFill,1,8
552,Fill9,2.4MG,1,9
553,Fill1,3.0MG,1,1
553,Fill2,2.4MG,1,2
553,Fill3,NoFill,1,3
553,Fill4,1.7MG,1,4
553,Fill5,2.4MG,1,5
553,Fill6,NoFill,1,6
553,Fill7,0.8MG,1,7
553,Fill8,1.7MG,1,8
553,Fill9,NoFill,1,9
554,Fill1,1.7MG,1,1
554,Fill2,0.8MG,1,2
554,Fill3,NoFill,1,3
554,Fill4,0.8MG,1,4
554,Fill5,NoFill,1,5
554,Fill6,NoFill,1,6
554,Fill7,NoFill,1,7
554,Fill8,NoFill,1,8
554,Fill9,NoFill,1,9
555,Fill1,0.8MG,1,1
555,Fill2,2.4MG,1,2
555,Fill3,1.2MG,1,3
555,Fill4,3.0MG,1,4
555,Fill5,NoFill,1,5
555,Fill6,0.8MG,1,6
555,Fill7,1.2MG,1,7
555,Fill8,NoFill,1,8
555,Fill9,NoFill,1,9
556,Fill1,1.2MG,1,1
556,Fill2,1.2MG,1,2
556,Fill3,3.0MG,1,3
556,Fill4,1.7MG,1,4
556,Fill5,0.8MG,1,5
556,Fill6,2.4MG,1,6
556,Fill7,NoFill,1,7
556,Fill8,NoFill,1,8
556,Fill9,NoFill,1,9
557,Fill1,1.2MG,1,1
557,Fill2,0.8MG,1,2
557,Fill3,NoFill,1,3
557,Fill4,2.4MG,1,4
557,Fill5,2.4MG,1,5
557,Fill6,NoFill,1,6
557,Fill7,NoFill,1,7
557,Fill8,NoFill,1,8
557,Fill9,1.2MG,1,9
558,Fill1,0.8MG,1,1
558,Fill2,3.0MG,1,2
558,Fill3,1.7MG,1,3
558,Fill4,2.4MG,1,4
558,Fill5,NoFill,1,5
558,Fill6,NoFill,1,6
558,Fill7,NoFill,1,7
558,Fill8,0.8MG,1,8
558,Fill9,NoFill,1,9
559,Fill1,1.2MG,1,1
559,Fill2,0.8MG,1,2
559,Fill3,1.7MG,1,3
559,Fill4,NoFill,1,4
559,Fill5,2.4MG,1,5
559,Fill6,0.8MG,1,6
559,Fill7,NoFill,1,7
559,Fill8,NoFill,1,8
559,Fill9,NoFill,1,9
560,Fill1,0.8MG,1,1
560,Fill2,1.2MG,1,2
560,Fill3,2.4MG,1,3
560,Fill4,NoFill,1,4
560,Fill5,1.2MG,1,5
560,Fill6,0.8MG,1,6
560,Fill7,NoFill,1,7
560,Fill8,2.4MG,1,8
560,Fill9,NoFill,1,9
561,Fill1,1.2MG,1,1
561,Fill2,3.0MG,1,2
561,Fill3,NoFill,1,3
561,Fill4,0.8MG,1,4
561,Fill5,1.7MG,1,5
561,Fill6,1.7MG,1,6
561,Fill7,NoFill,1,7
561,Fill8,NoFill,1,8
561,Fill9,NoFill,1,9
562,Fill1,0.8MG,1,1
562,Fill2,NoFill,1,2
562,Fill3,NoFill,1,3
562,Fill4,2.4MG,1,4
562,Fill5,1.2MG,1,5
562,Fill6,2.4MG,1,6
562,Fill7,1.7MG,1,7
562,Fill8,0.8MG,1,8
562,Fill9,NoFill,1,9
563,Fill1,0.8MG,1,1
563,Fill2,3.0MG,1,2
563,Fill3,3.0MG,1,3
563,Fill4,0.8MG,1,4
563,Fill5,0.8MG,1,5
563,Fill6,NoFill,1,6
563,Fill7,0.8MG,1,7
563,Fill8,NoFill,1,8
563,Fill9,2.4MG,1,9
564,Fill1,1.2MG,1,1
564,Fill2,0.8MG,1,2
564,Fill3,0.8MG,1,3
564,Fill4,1.7MG,1,4
564,Fill5,1.7MG,1,5
564,Fill6,NoFill,1,6
564,Fill7,NoFill,1,7
564,Fill8,NoFill,1,8
564,Fill9,3.0MG,1,9
565,Fill1,1.7MG,1,1
565,Fill2,1.2MG,1,2
565,Fill3,3.0MG,1,3
565,Fill4,1.7MG,1,4
565,Fill5,NoFill,1,5
565,Fill6,0.8MG,1,6
565,Fill7,NoFill,1,7
565,Fill8,0.8MG,1,8
565,Fill9,NoFill,1,9
566,Fill1,0.8MG,1,1
566,Fill2,NoFill,1,2
566,Fill3,NoFill,1,3
566,Fill4,0.8MG,1,4
566,Fill5,NoFill,1,5
566,Fill6,NoFill,1,6
566,Fill7,NoFill,1,7
566,Fill8,NoFill,1,8
566,Fill9,NoFill,1,9
567,Fill1,1.2MG,1,1
567,Fill2,0.8MG,1,2
567,Fill3,3.0MG,1,3
567,Fill4,NoFill,1,4
567,Fill5,0.8MG,1,5
567,Fill6,NoFill,1,6
567,Fill7,NoFill,1,7
567,Fill8,0.8MG,1,8
567,Fill9,NoFill,1,9
568,Fill1,1.7MG,1,1
568,Fill2,0.8MG,1,2
568,Fill3,0.8MG,1,3
568,Fill4,0.8MG,1,4
568,Fill5,1.7MG,1,5
568,Fill6,NoFill,1,6
568,Fill7,0.8MG,1,7
568,Fill8,NoFill,1,8
568,Fill9,0.8MG,1,9
569,Fill1,1.7MG,1,1
569,Fill2,1.2MG,1,2
569,Fill3,0.8MG,1,3
569,Fill4,3.0MG,1,4
569,Fill5,NoFill,1,5
569,Fill6,1.7MG,1,6
569,Fill7,NoFill,1,7
569,Fill8,NoFill,1,8
569,Fill9,3.0MG,1,9
570,Fill1,0.8MG,1,1
570,Fill2,3.0MG,1,2
570,Fill3,3.0MG,1,3
570,Fill4,0.8MG,1,4
570,Fill5,1.7MG,1,5
570,Fill6,NoFill,1,6
570,Fill7,0.8MG,1,7
570,Fill8,NoFill,1,8
570,Fill9,0.8MG,1,9
571,Fill1,1.2MG,1,1
571,Fill2,0.8MG,1,2
571,Fill3,1.7MG,1,3
571,Fill4,NoFill,1,4
571,Fill5,1.2MG,1,5
571,Fill6,1.2MG,1,6
571,Fill7,0.8MG,1,7
571,Fill8,NoFill,1,8
571,Fill9,NoFill,1,9
572,Fill1,2.4MG,1,1
572,Fill2,NoFill,1,2
572,Fill3,NoFill,1,3
572,Fill4,2.4MG,1,4
572,Fill5,NoFill,1,5
572,Fill6,0.8MG,1,6
572,Fill7,3.0MG,1,7
572,Fill8,NoFill,1,8
572,Fill9,NoFill,1,9
573,Fill1,NoFill,1,1
573,Fill2,3.0MG,1,2
573,Fill3,NoFill,1,3
573,Fill4,NoFill,1,4
573,Fill5,1.2MG,1,5
573,Fill6,NoFill,1,6
573,Fill7,1.7MG,1,7
573,Fill8,NoFill,1,8
573,Fill9,NoFill,1,9
574,Fill1,1.2MG,1,1
574,Fill2,0.8MG,1,2
574,Fill3,1.7MG,1,3
574,Fill4,NoFill,1,4
574,Fill5,3.0MG,1,5
574,Fill6,0.8MG,1,6
574,Fill7,NoFill,1,7
574,Fill8,NoFill,1,8
574,Fill9,NoFill,1,9
575,Fill1,1.2MG,1,1
575,Fill2,3.0MG,1,2
575,Fill3,0.8MG,1,3
575,Fill4,1.2MG,1,4
575,Fill5,NoFill,1,5
575,Fill6,NoFill,1,6
575,Fill7,NoFill,1,7
575,Fill8,NoFill,1,8
575,Fill9,1.7MG,1,9
576,Fill1,0.8MG,1,1
576,Fill2,0.8MG,1,2
576,Fill3,1.7MG,1,3
576,Fill4,NoFill,1,4
576,Fill5,NoFill,1,5
576,Fill6,NoFill,1,6
576,Fill7,1.2MG,1,7
576,Fill8,NoFill,1,8
576,Fill9,NoFill,1,9
577,Fill1,0.8MG,1,1
577,Fill2,0.8MG,1,2
577,Fill3,0.8MG,1,3
577,Fill4,NoFill,1,4
577,Fill5,1.7MG,1,5
577,Fill6,1.7MG,1,6
577,Fill7,NoFill,1,7
577,Fill8,NoFill,1,8
577,Fill9,NoFill,1,9
578,Fill1,1.2MG,1,1
578,Fill2,0.8MG,1,2
578,Fill3,0.8MG,1,3
578,Fill4,NoFill,1,4
578,Fill5,0.8MG,1,5
578,Fill6,NoFill,1,6
578,Fill7,1.2MG,1,7
578,Fill8,NoFill,1,8
578,Fill9,NoFill,1,9
579,Fill1,0.8MG,1,1
579,Fill2,0.8MG,1,2
579,Fill3,NoFill,1,3
579,Fill4,NoFill,1,4
579,Fill5,1.7MG,1,5
579,Fill6,3.0MG,1,6
579,Fill7,NoFill,1,7
579,Fill8,NoFill,1,8
579,Fill9,0.8MG,1,9
580,Fill1,0.8MG,1,1
580,Fill2,0.8MG,1,2
580,Fill3,1.2MG,1,3
580,Fill4,NoFill,1,4
580,Fill5,1.7MG,1,5
580,Fill6,NoFill,1,6
580,Fill7,1.2MG,1,7
580,Fill8,3.0MG,1,8
580,Fill9,NoFill,1,9
581,Fill1,1.2MG,1,1
581,Fill2,0.8MG,1,2
581,Fill3,2.4MG,1,3
581,Fill4,1.2MG,1,4
581,Fill5,0.8MG,1,5
581,Fill6,NoFill,1,6
581,Fill7,0.8MG,1,7
581,Fill8,NoFill,1,8
581,Fill9,0.8MG,1,9
582,Fill1,1.2MG,1,1
582,Fill2,0.8MG,1,2
582,Fill3,0.8MG,1,3
582,Fill4,1.7MG,1,4
582,Fill5,NoFill,1,5
582,Fill6,1.2MG,1,6
582,Fill7,NoFill,1,7
582,Fill8,0.8MG,1,8
582,Fill9,0.8MG,1,9
583,Fill1,1.2MG,1,1
583,Fill2,3.0MG,1,2
583,Fill3,1.7MG,1,3
583,Fill4,NoFill,1,4
583,Fill5,0.8MG,1,5
583,Fill6,2.4MG,1,6
583,Fill7,1.2MG,1,7
583,Fill8,NoFill,1,8
583,Fill9,0.8MG,1,9
584,Fill1,3.0MG,1,1
584,Fill2,3.0MG,1,2
584,Fill3,1.7MG,1,3
584,Fill4,NoFill,1,4
584,Fill5,NoFill,1,5
584,Fill6,NoFill,1,6
584,Fill7,0.8MG,1,7
584,Fill8,NoFill,1,8
584,Fill9,NoFill,1,9
585,Fill1,0.8MG,1,1
585,Fill2,1.2MG,1,2
585,Fill3,1.7MG,1,3
585,Fill4,0.8MG,1,4
585,Fill5,NoFill,1,5
585,Fill6,NoFill,1,6
585,Fill7,NoFill,1,7
585,Fill8,NoFill,1,8
585,Fill9,NoFill,1,9
586,Fill1,1.2MG,1,1
586,Fill2,0.8MG,1,2
586,Fill3,0.8MG,1,3
586,Fill4,NoFill,1,4
586,Fill5,1.7MG,1,5
586,Fill6,NoFill,1,6
586,Fill7,NoFill,1,7
586,Fill8,NoFill,1,8
586,Fill9,NoFill,1,9
587,Fill1,1.2MG,1,1
587,Fill2,1.7MG,1,2
587,Fill3,2.4MG,1,3
587,Fill4,NoFill,1,4
587,Fill5,NoFill,1,5
587,Fill6,1.7MG,1,6
587,Fill7,0.8MG,1,7
587,Fill8,NoFill,1,8
587,Fill9,NoFill,1,9
588,Fill1,1.2MG,1,1
588,Fill2,1.7MG,1,2
588,Fill3,0.8MG,1,3
588,Fill4,1.2MG,1,4
588,Fill5,NoFill,1,5
588,Fill6,NoFill,1,6
588,Fill7,3.0MG,1,7
588,Fill8,0.8MG,1,8
588,Fill9,NoFill,1,9
589,Fill1,3.0MG,1,1
589,Fill2,1.2MG,1,2
589,Fill3,1.2MG,1,3
589,Fill4,2.4MG,1,4
589,Fill5,1.7MG,1,5
589,Fill6,1.2MG,1,6
589,Fill7,0.8MG,1,7
589,Fill8,NoFill,1,8
589,Fill9,NoFill,1,9
590,Fill1,NoFill,1,1
590,Fill2,0.8MG,1,2
590,Fill3,NoFill,1,3
