alluvium,stage,stratum,y,x
279,Fill3,NoFill,1,3
279,Fill4,2.4MG,1,4
279,Fill5,NoFill,1,5
279,Fill6,0.8MG,1,6
280,Fill1,1.7MG,1,1
280,Fill2,0.8MG,1,2
280,Fill3,NoFill,1,3
280,Fill4,NoFill,1,4
280,Fill5,NoFill,1,5
280,Fill6,3.0MG,1,6
281,Fill1,0.8MG,1,1
281,Fill2,3.0MG,1,2
281,Fill3,NoFill,1,3
281,Fill4,0.8MG,1,4
281,Fill5,3.0MG,1,5
281,Fill6,NoFill,1,6
282,Fill1,1.2MG,1,1
282,Fill2,NoFill,1,2
282,Fill3,1.7MG,1,3
282,Fill4,NoFill,1,4
282,Fill5,2.4MG,1,5
282,Fill6,NoFill,1,6
283,Fill1,0.8MG,1,1
283,Fill2,1.2MG,1,2
283,Fill3,3.0MG,1,3
283,Fill4,0.8MG,1,4
283,Fill5,NoFill,1,5
283,Fill6,NoFill,1,6
284,Fill1,0.8MG,1,1
284,Fill2,NoFill,1,2
284,Fill3,1.2MG,1,3
284,Fill4,0.8MG,1,4
284,Fill5,3.0MG,1,5
284,Fill6,0.8MG,1,6
285,Fill1,3.0MG,1,1
285,Fill2,0.8MG,1,2
285,Fill3,1.2MG,1,3
285,Fill4,3.0MG,1,4
285,Fill5,NoFill,1,5
285,Fill6,0.8MG,1,6
286,Fill1,0.8MG,1,1
286,Fill2,0.8MG,1,2
286,Fill3,0.8MG,1,3
286,Fill4,0.8MG,1,4
286,Fill5,0.8MG,1,5
286,Fill6,NoFill,1,6
287,Fill1,0.8MG,1,1
287,Fill2,2.4MG,1,2
287,Fill3,1.2MG,1,3
287,Fill4,0.8MG,1,4
287,Fill5,1.7MG,1,5
287,Fill6,0.8MG,1,6
288,Fill1,1.7MG,1,1
288,Fill2,2.4MG,1,2
288,Fill3,0.8MG,1,3
288,Fill4,2.4MG,1,4
288,Fill5,NoFill,1,5
288,Fill6,0.8MG,1,6
289,Fill1,2.4MG,1,1
289,Fill2,0.8MG,1,2
289,Fill3,1.7MG,1,3
289,Fill4,0.8MG,1,4
289,Fill5,1.7MG,1,5
289,Fill6,0.8MG,1,6
290,Fill1,1.7MG,1,1
290,Fill2,2.4MG,1,2
290,Fill3,1.7MG,1,3
290,Fill4,NoFill,1,4
290,Fill5,0.8MG,1,5
290,Fill6,NoFill,1,6
291,Fill1,0.8MG,1,1
291,Fill2,0.8MG,1,2
291,Fill3,1.2MG,1,3
291,Fill4,1.2MG,1,4
291,Fill5,1.2MG,1,5
291,Fill6,NoFill,1,6
292,Fill1,0.8MG,1,1
292,Fill2,2.4MG,1,2
292,Fill3,2.4MG,1,3
292,Fill4,1.7MG,1,4
292,Fill5,1.2MG,1,5
292,Fill6,NoFill,1,6
293,Fill1,1.2MG,1,1
293,Fill2,0.8MG,1,2
293,Fill3,NoFill,1,3
293,Fill4,1.2MG,1,4
293,Fill5,3.0MG,1,5
293,Fill6,2.4MG,1,6
294,Fill1,1.2MG,1,1
294,Fill2,0.8MG,1,2
294,Fill3,2.4MG,1,3
294,Fill4,2.4MG,1,4
294,Fill5,1.7MG,1,5
294,Fill6,NoFill,1,6
295,Fill1,2.4MG,1,1
295,Fill2,2.4MG,1,2
295,Fill3,0.8MG,1,3
295,Fill4,2.4MG,1,4
295,Fill5,1.2MG,1,5
295,Fill6,NoFill,1,6
296,Fill1,1.2MG,1,1
296,Fill2,1.2MG,1,2
296,Fill3,NoFill,1,3
296,Fill4,1.7MG,1,4
296,Fill5,1.7MG,1,5
296,Fill6,0.8MG,1,6
297,Fill1,1.7MG,1,1
297,Fill2,1.7MG,1,2
297,Fill3,NoFill,1,3
297,Fill4,2.4MG,1,4
297,Fill5,NoFill,1,5
297,Fill6,0.8MG,1,6
298,Fill1,3.0MG,1,1
298,Fill2,NoFill,1,2
298,Fill3,NoFill,1,3
298,Fill4,NoFill,1,4
298,Fill5,NoFill,1,5
298,Fill6,0.8MG,1,6
299,Fill1,3.0MG,1,1
299,Fill2,1.2MG,1,2
299,Fill3,1.7MG,1,3
299,Fill4,NoFill,1,4
299,Fill5,0.8MG,1,5
299,Fill6,1.2MG,1,6
300,Fill1,3.0MG,1,1
300,Fill2,1.2MG,1,2
300,Fill3,2.4MG,1,3
300,Fill4,1.2MG,1,4
300,Fill5,NoFill,1,5
300,Fill6,NoFill,1,6
301,Fill1,0.8MG,1,1
301,Fill2,1.2MG,1,2
301,Fill3,0.8MG,1,3
301,Fill4,1.2MG,1,4
301,Fill5,0.8MG,1,5
301,Fill6,2.4MG,1,6
302,Fill1,2.4MG,1,1
302,Fill2,0.8MG,1,2
302,Fill3,1.7MG,1,3
302,Fill4,1.2MG,1,4
302,Fill5,1.2MG,1,5
302,Fill6,NoFill,1,6
303,Fill1,1.2MG,1,1
303,Fill2,NoFill,1,2
303,Fill3,NoFill,1,3
303,Fill4,NoFill,1,4
303,Fill5,1.2MG,1,5
303,Fill6,1.7MG,1,6
304,Fill1,2.4MG,1,1
304,Fill2,0.8MG,1,2
304,Fill3,2.4MG,1,3
304,Fill4,3.0MG,1,4
304,Fill5,1.2MG,1,5
304,Fill6,2.4MG,1,6
305,Fill1,1.2MG,1,1
305,Fill2,NoFill,1,2
305,Fill3,1.7MG,1,3
305,Fill4,NoFill,1,4
305,Fill5,NoFill,1,5
305,Fill6,3.0MG,1,6
306,Fill1,0.8MG,1,1
306,Fill2,0.8MG,1,2
306,Fill3,NoFill,1,3
306,Fill4,0.8MG,1,4
306,Fill5,1.7MG,1,5
306,Fill6,NoFill,1,6
307,Fill1,1.2MG,1,1
307,Fill2,2.4MG,1,2
307,Fill3,3.0MG,1,3
307,Fill4,1.2MG,1,4
307,Fill5,NoFill,1,5
307,Fill6,NoFill,1,6
308,Fill1,1.7MG,1,1
308,Fill2,0.8MG,1,2
308,Fill3,1.7MG,1,3
308,Fill4,1.7MG,1,4
308,Fill5,NoFill,1,5
308,Fill6,NoFill,1,6
309,Fill1,0.8MG,1,1
309,Fill2,0.8MG,1,2
309,Fill3,1.2MG,1,3
309,Fill4,0.8MG,1,4
309,Fill5,NoFill,1,5
309,Fill6,NoFill,1,6
310,Fill1,0.8MG,1,1
310,Fill2,1.2MG,1,2
310,Fill3,0.8MG,1,3
310,Fill4,2.4MG,1,4
310,Fill5,NoFill,1,5
310,Fill6,NoFill,1,6
311,Fill1,0.8MG,1,1
311,Fill2,3.0MG,1,2
311,Fill3,0.8MG,1,3
311,Fill4,0.8MG,1,4
311,Fill5,1.7MG,1,5
311,Fill6,1.2MG,1,6
312,Fill1,3.0MG,1,1
312,Fill2,NoFill,1,2
312,Fill3,0.8MG,1,3
312,Fill4,0.8MG,1,4
312,Fill5,NoFill,1,5
312,Fill6,NoFill,1,6
313,Fill1,2.4MG,1,1
313,Fill2,0.8MG,1,2
313,Fill3,3.0MG,1,3
313,Fill4,2.4MG,1,4
313,Fill5,1.2MG,1,5
313,Fill6,0.8MG,1,6
314,Fill1,0.8MG,1,1
314,Fill2,3.0MG,1,2
314,Fill3,2.4MG,1,3
314,Fill4,NoFill,1,4
314,Fill5,1.2MG,1,5
314,Fill6,NoFill,1,6
315,Fill1,0.8MG,1,1
315,Fill2,0.8MG,1,2
315,Fill3,0.8MG,1,3
315,Fill4,0.8MG,1,4
315,Fill5,1.2MG,1,5
315,Fill6,0.8MG,1,6
316,Fill1,0.8MG,1,1
316,Fill2,1.7MG,1,2
316,Fill3,0.8MG,1,3
316,Fill4,2.4MG,1,4
316,Fill5,NoFill,1,5
316,Fill6,NoFill,1,6
317,Fill1,1.7MG,1,1
317,Fill2,1.7MG,1,2
317,Fill3,1.2MG,1,3
317,Fill4,NoFill,1,4
317,Fill5,NoFill,1,5
317,Fill6,2.4MG,1,6
318,Fill1,1.2MG,1,1
318,Fill2,0.8MG,1,2
318,Fill3,1.7MG,1,3
318,Fill4,1.2MG,1,4
318,Fill5,3.0MG,1,5
318,Fill6,NoFill,1,6
319,Fill1,1.2MG,1,1
319,Fill2,1.7MG,1,2
319,Fill3,1.2MG,1,3
319,Fill4,NoFill,1,4
319,Fill5,1.7MG,1,5
319,Fill6,NoFill,1,6
320,Fill1,3.0MG,1,1
320,Fill2,0.8MG,1,2
320,Fill3,NoFill,1,3
320,Fill4,1.7MG,1,4
320,Fill5,0.8MG,1,5
320,Fill6,NoFill,1,6
321,Fill1,2.4MG,1,1
321,Fill2,0.8MG,1,2
321,Fill3,0.8MG,1,3
321,Fill4,NoFill,1,4
321,Fill5,NoFill,1,5
321,Fill6,0.8MG,1,6
322,Fill1,0.8MG,1,1
322,Fill2,1.2MG,1,2
322,Fill3,1.2MG,1,3
322,Fill4,0.8MG,1,4
322,Fill5,1.7MG,1,5
322,Fill6,1.2MG,1,6
323,Fill1,0.8MG,1,1
323,Fill2,1.2MG,1,2
323,Fill3,NoFill,1,3
323,Fill4,0.8MG,1,4
323,Fill5,1.2MG,1,5
323,Fill6,NoFill,1,6
324,Fill1,2.4MG,1,1
324,Fill2,NoFill,1,2
324,Fill3,NoFill,1,3
324,Fill4,2.4MG,1,4
324,Fill5,1.7MG,1,5
324,Fill6,NoFill,1,6
325,Fill1,NoFill,1,1
325,Fill2,0.8MG,1,2
325,Fill3,1.2MG,1,3
325,Fill4,NoFill,1,4
325,Fill5,1.2MG,1,5
325,Fill6,NoFill,1,6
326,Fill1,NoFill,1,1
326,Fill2,1.2MG,1,2
326,Fill3,1.2MG,1,3
326,Fill4,0.8MG,1,4
326,Fill5,1.7MG,1,5
326,Fill6,NoFill,1,6
327,Fill1,1.7MG,1,1
327,Fill2,0.8MG,1,2
327,Fill3,1.2MG,1,3
327,Fill4,NoFill,1,4
327,Fill5,NoFill,1,5
327,Fill6,NoFill,1,6
328,Fill1,0.8MG,1,1
328,Fill2,1.2MG,1,2
328,Fill3,2.4MG,1,3
328,Fill4,1.2MG,1,4
328,Fill5,0.8MG,1,5
328,Fill6,1.7MG,1,6
329,Fill1,1.2MG,1,1
329,Fill2,1.7MG,1,2
329,Fill3,NoFill,1,3
329,Fill4,2.4MG,1,4
329,Fill5,0.8MG,1,5
329,Fill6,1.2MG,1,6
330,Fill1,0.8MG,1,1
330,Fill2,3.0MG,1,2
330,Fill3,1.2MG,1,3
330,Fill4,0.8MG,1,4
330,Fill5,NoFill,1,5
330,Fill6,1.7MG,1,6
331,Fill1,1.2MG,1,1
331,Fill2,1.2MG,1,2
331,Fill3,1.2MG,1,3
331,Fill4,0.8MG,1,4
331,Fill5,NoFill,1,5
331,Fill6,0.8MG,1,6
332,Fill1,2.4MG,1,1
332,Fill2,1.2MG,1,2
332,Fill3,1.2MG,1,3
332,Fill4,1.2MG,1,4
332,Fill5,1.2MG,1,5
332,Fill6,0.8MG,1,6
333,Fill1,3.0MG,1,1
333,Fill2,0.8MG,1,2
333,Fill3,0.8MG,1,3
333,Fill4,NoFill,1,4
333,Fill5,0.8MG,1,5
333,Fill6,NoFill,1,6
334,Fill1,0.8MG,1,1
334,Fill2,1.2MG,1,2
334,Fill3,0.8MG,1,3
334,Fill4,2.4MG,1,4
334,Fill5,NoFill,1,5
334,Fill6,0.8MG,1,6
335,Fill1,1.7MG,1,1
335,Fill2,3.0MG,1,2
335,Fill3,0.8MG,1,3
335,Fill4,0.8MG,1,4
335,Fill5,2.4MG,1,5
335,Fill6,1.2MG,1,6
336,Fill1,1.7MG,1,1
336,Fill2,1.2MG,1,2
336,Fill3,NoFill,1,3
336,Fill4,3.0MG,1,4
336,Fill5,NoFill,1,5
336,Fill6,NoFill,1,6
337,Fill1,1.2MG,1,1
337,Fill2,0.8MG,1,2
337,Fill3,3.0MG,1,3
337,Fill4,0.8MG,1,4
337,Fill5,3.0MG,1,5
337,Fill6,NoFill,1,6
338,Fill1,0.8MG,1,1
338,Fill2,1.7MG,1,2
338,Fill3,1.2MG,1,3
338,Fill4,NoFill,1,4
338,Fill5,1.2MG,1,5
338,Fill6,NoFill,1,6
339,Fill1,1.7MG,1,1
339,Fill2,NoFill,1,2
339,Fill3,3.0MG,1,3
339,Fill4,1.2MG,1,4
339,Fill5,NoFill,1,5
339,Fill6,1.7MG,1,6
340,Fill1,NoFill,1,1
340,Fill2,1.7MG,1,2
340,Fill3,3.0MG,1,3
340,Fill4,2.4MG,1,4
340,Fill5,3.0MG,1,5
340,Fill6,1.2MG,1,6
341,Fill1,1.2MG,1,1
341,Fill2,0.8MG,1,2
341,Fill3,0.8MG,1,3
341,Fill4,2.4MG,1,4
341,Fill5,1.2MG,1,5
341,Fill6,NoFill,1,6
342,Fill1,0.8MG,1,1
342,Fill2,NoFill,1,2
342,Fill3,1.2MG,1,3
342,Fill4,2.4MG,1,4
342,Fill5,NoFill,1,5
342,Fill6,1.2MG,1,6
343,Fill1,2.4MG,1,1
343,Fill2,2.4MG,1,2
343,Fill3,NoFill,1,3
343,Fill4,2.4MG,1,4
343,Fill5,3.0MG,1,5
343,Fill6,NoFill,1,6
344,Fill1,1.7MG,1,1
344,Fill2,1.2MG,1,2
344,Fill3,0.8MG,1,3
344,Fill4,1.7MG,1,4
344,Fill5,NoFill,1,5
344,Fill6,NoFill,1,6
345,Fill1,0.8MG,1,1
345,Fill2,0.8MG,1,2
345,Fill3,0.8MG,1,3
345,Fill4,2.4MG,1,4
345,Fill5,1.2MG,1,5
345,Fill6,NoFill,1,6
346,Fill1,1.2MG,1,1
346,Fill2,2.4MG,1,2
346,Fill3,3.0MG,1,3
346,Fill4,1.2MG,1,4
346,Fill5,0.8MG,1,5
346,Fill6,1.7MG,1,6
347,Fill1,1.7MG,1,1
347,Fill2,NoFill,1,2
347,Fill3,1.2MG,1,3
347,Fill4,0.8MG,1,4
347,Fill5,1.2MG,1,5
347,Fill6,NoFill,1,6
348,Fill1,0.8MG,1,1
348,Fill2,1.2MG,1,2
348,Fill3,2.4MG,1,3
348,Fill4,NoFill,1,4
348,Fill5,NoFill,1,5
348,Fill6,0.8MG,1,6
349,Fill1,0.8MG,1,1
349,Fill2,1.2MG,1,2
349,Fill3,2.4MG,1,3
349,Fill4,NoFill,1,4
349,Fill5,NoFill,1,5
349,Fill6,3.0MG,1,6
350,Fill1,1.7MG,1,1
350,Fill2,3.0MG,1,2
350,Fill3,0.8MG,1,3
350,Fill4,0.8MG,1,4
350,Fill5,NoFill,1,5
350,Fill6,NoFill,1,6
351,Fill1,0.8MG,1,1
351,Fill2,1.2MG,1,2
351,Fill3,0.8MG,1,3
351,Fill4,NoFill,1,4
351,Fill5,0.8MG,1,5
351,Fill6,0.8MG,1,6
352,Fill1,1.2MG,1,1
352,Fill2,0.8MG,1,2
352,Fill3,NoFill,1,3
352,Fill4,1.2MG,1,4
352,Fill5,0.8MG,1,5
352,Fill6,0.8MG,1,6
353,Fill1,1.2MG,1,1
353,Fill2,2.4MG,1,2
353,Fill3,NoFill,1,3
353,Fill4,1.7MG,1,4
353,Fill5,NoFill,1,5
353,Fill6,NoFill,1,6
354,Fill1,1.7MG,1,1
354,Fill2,2.4MG,1,2
354,Fill3,0.8MG,1,3
354,Fill4,2.4MG,1,4
354,Fill5,1.2MG,1,5
354,Fill6,NoFill,1,6
355,Fill1,1.2MG,1,1
355,Fill2,1.7MG,1,2
355,Fill3,0.8MG,1,3
355,Fill4,1.2MG,1,4
355,Fill5,2.4MG,1,5
355,Fill6,NoFill,1,6
356,Fill1,1.2MG,1,1
356,Fill2,1.2MG,1,2
356,Fill3,NoFill,1,3
356,Fill4,1.2MG,1,4
356,Fill5,NoFill,1,5
356,Fill6,2.4MG,1,6
357,Fill1,1.2MG,1,1
357,Fill2,0.8MG,1,2
357,Fill3,0.8MG,1,3
357,Fill4,1.7MG,1,4
357,Fill5,3.0MG,1,5
357,Fill6,NoFill,1,6
358,Fill1,1.2MG,1,1
358,Fill2,NoFill,1,2
358,Fill3,2.4MG,1,3
358,Fill4,1.7MG,1,4
358,Fill5,NoFill,1,5
358,Fill6,NoFill,1,6
359,Fill1,1.2MG,1,1
359,Fill2,3.0MG,1,2
359,Fill3,2.4MG,1,3
359,Fill4,2.4MG,1,4
359,Fill5,1.7MG,1,5
359,Fill6,NoFill,1,6
360,Fill1,1.2MG,1,1
360,Fill2,2.4MG,1,2
360,Fill3,3.0MG,1,3
360,Fill4,NoFill,1,4
360,Fill5,NoFill,1,5
360,Fill6,NoFill,1,6
361,Fill1,0.8MG,1,1
361,Fill2,1.7MG,1,2
361,Fill3,NoFill,1,3
361,Fill4,NoFill,1,4
361,Fill5,1.2MG,1,5
361,Fill6,NoFill,1,6
362,Fill1,NoFill,1,1
362,Fill2,1.7MG,1,2
362,Fill3,2.4MG,1,3
362,Fill4,NoFill,1,4
362,Fill5,3.0MG,1,5
362,Fill6,1.2MG,1,6
363,Fill1,3.0MG,1,1
363,Fill2,0.8MG,1,2
363,Fill3,0.8MG,1,3
363,Fill4,NoFill,1,4
363,Fill5,1.7MG,1,5
363,Fill6,NoFill,1,6
364,Fill1,1.2MG,1,1
364,Fill2,0.8MG,1,2
364,Fill3,NoFill,1,3
364,Fill4,1.7MG,1,4
364,Fill5,NoFill,1,5
364,Fill6,0.8MG,1,6
365,Fill1,0.8MG,1,1
365,Fill2,0.8MG,1,2
365,Fill3,1.7MG,1,3
365,Fill4,0.8MG,1,4
365,Fill5,NoFill,1,5
365,Fill6,3.0MG,1,6
366,Fill1,1.2MG,1,1
366,Fill2,0.8MG,1,2
366,Fill3,NoFill,1,3
366,Fill4,NoFill,1,4
366,Fill5,NoFill,1,5
366,Fill6,NoFill,1,6
367,Fill1,0.8MG,1,1
367,Fill2,1.2MG,1,2
367,Fill3,2.4MG,1,3
367,Fill4,NoFill,1,4
367,Fill5,0.8MG,1,5
367,Fill6,NoFill,1,6
368,Fill1,1.2MG,1,1
368,Fill2,NoFill,1,2
368,Fill3,0.8MG,1,3
368,Fill4,2.4MG,1,4
368,Fill5,1.2MG,1,5
368,Fill6,NoFill,1,6
369,Fill1,1.7MG,1,1
369,Fill2,1.2MG,1,2
369,Fill3,NoFill,1,3
369,Fill4,NoFill,1,4
369,Fill5,NoFill,1,5
369,Fill6,1.7MG,1,6
370,Fill1,2.4MG,1,1
370,Fill2,1.2MG,1,2
370,Fill3,1.2MG,1,3
370,Fill4,1.2MG,1,4
370,Fill5,0.8MG,1,5
370,Fill6,NoFill,1,6
371,Fill1,1.7MG,1,1
371,Fill2,0.8MG,1,2
371,Fill3,1.2MG,1,3
371,Fill4,NoFill,1,4
371,Fill5,0.8MG,1,5
371,Fill6,NoFill,1,6
372,Fill1,NoFill,1,1
372,Fill2,1.2MG,1,2
372,Fill3,2.4MG,1,3
372,Fill4,NoFill,1,4
372,Fill5,NoFill,1,5
372,Fill6,0.8MG,1,6
373,Fill1,1.7MG,1,1
373,Fill2,2.4MG,1,2
373,Fill3,2.4MG,1,3
373,Fill4,3.0MG,1,4
373,Fill5,0.8MG,1,5
373,Fill6,NoFill,1,6
374,Fill1,2.4MG,1,1
374,Fill2,0.8MG,1,2
374,Fill3,1.7MG,1,3
374,Fill4,NoFill,1,4
374,Fill5,2.4MG,1,5
374,Fill6,2.4MG,1,6
375,Fill1,3.0MG,1,1
375,Fill2,1.7MG,1,2
375,Fill3,1.2MG,1,3
375,Fill4,NoFill,1,4
375,Fill5,0.8MG,1,5
375,Fill6,NoFill,1,6
376,Fill1,0.8MG,1,1
376,Fill2,0.8MG,1,2
376,Fill3,1.7MG,1,3
376,Fill4,3.0MG,1,4
376,Fill5,1.2MG,1,5
376,Fill6,NoFill,1,6
377,Fill1,1.7MG,1,1
377,Fill2,0.8MG,1,2
377,Fill3,3.0MG,1,3
377,Fill4,1.7MG,1,4
377,Fill5,0.8MG,1,5
377,Fill6,NoFill,1,6
378,Fill1,2.4MG,1,1
378,Fill2,3.0MG,1,2
378,Fill3,NoFill,1,3
378,Fill4,1.2MG,1,4
378,Fill5,3.0MG,1,5
378,Fill6,0.8MG,1,6
379,Fill1,1.7MG,1,1
379,Fill2,0.8MG,1,2
379,Fill3,0.8MG,1,3
379,Fill4,NoFill,1,4
379,Fill5,1.2MG,1,5
379,Fill6,0.8MG,1,6
380,Fill1,0.8MG,1,1
380,Fill2,3.0MG,1,2
380,Fill3,0.8MG,1,3
380,Fill4,NoFill,1,4
380,Fill5,NoFill,1,5
380,Fill6,NoFill,1,6
381,Fill1,0.8MG,1,1
381,Fill2,1.2MG,1,2
381,Fill3,NoFill,1,3
381,Fill4,2.4MG,1,4
381,Fill5,NoFill,1,5
381,Fill6,3.0MG,1,6
382,Fill1,1.2MG,1,1
382,Fill2,0.8MG,1,2
382,Fill3,1.2MG,1,3
382,Fill4,NoFill,1,4
382,Fill5,1.2MG,1,5
382,Fill6,NoFill,1,6
383,Fill1,0.8MG,1,1
383,Fill2,NoFill,1,2
383,Fill3,0.8MG,1,3
383,Fill4,0.8MG,1,4
383,Fill5,NoFill,1,5
383,Fill6,NoFill,1,6
384,Fill1,0.8MG,1,1
384,Fill2,NoFill,1,2
384,Fill3,0.8MG,1,3
384,Fill4,1.2MG,1,4
384,Fill5,0.8MG,1,5
384,Fill6,3.0MG,1,6
385,Fill1,1.7MG,1,1
385,Fill2,0.8MG,1,2
385,Fill3,NoFill,1,3
385,Fill4,1.7MG,1,4
385,Fill5,1.2MG,1,5
385,Fill6,NoFill,1,6
386,Fill1,1.2MG,1,1
386,Fill2,NoFill,1,2
386,Fill3,0.8MG,1,3
386,Fill4,1.2MG,1,4
386,Fill5,NoFill,1,5
386,Fill6,0.8MG,1,6
387,Fill1,0.8MG,1,1
387,Fill2,1.2MG,1,2
387,Fill3,2.4MG,1,3
387,Fill4,1.2MG,1,4
387,Fill5,1.7MG,1,5
387,Fill6,NoFill,1,6
388,Fill1,1.2MG,1,1
388,Fill2,1.7MG,1,2
388,Fill3,0.8MG,1,3
388,Fill4,NoFill,1,4
388,Fill5,2.4MG,1,5
388,Fill6,NoFill,1,6
389,Fill1,0.8MG,1,1
389,Fill2,3.0MG,1,2
389,Fill3,NoFill,1,3
389,Fill4,2.4MG,1,4
389,Fill5,NoFill,1,5
389,Fill6,NoFill,1,6
390,Fill1,0.8MG,1,1
390,Fill2,1.2MG,1,2
390,Fill3,0.8MG,1,3
390,Fill4,0.8MG,1,4
390,Fill5,0.8MG,1,5
390,Fill6,NoFill,1,6
391,Fill1,0.8MG,1,1
391,Fill2,2.4MG,1,2
391,Fill3,1.2MG,1,3
391,Fill4,NoFill,1,4
391,Fill5,2.4MG,1,5
391,Fill6,NoFill,1,6
392,Fill1,1.2MG,1,1
392,Fill2,0.8MG,1,2
392,Fill3,NoFill,1,3
392,Fill4,NoFill,1,4
392,Fill5,0.8MG,1,5
392,Fill6,1.7MG,1,6
393,Fill1,0.8MG,1,1
393,Fill2,0.8MG,1,2
393,Fill3,0.8MG,1,3
393,Fill4,NoFill,1,4
393,Fill5,1.2MG,1,5
393,Fill6,0.8MG,1,6
394,Fill1,0.8MG,1,1
394,Fill2,2.4MG,1,2
394,Fill3,3.0MG,1,3
394,Fill4,1.7MG,1,4
394,Fill5,1.7MG,1,5
394,Fill6,1.2MG,1,6
395,Fill1,1.2MG,1,1
395,Fill2,3.0MG,1,2
395,Fill3,0.8MG,1,3
395,Fill4,NoFill,1,4
395,Fill5,NoFill,1,5
395,Fill6,NoFill,1,6
396,Fill1,1.2MG,1,1
396,Fill2,1.2MG,1,2
396,Fill3,NoFill,1,3
396,Fill4,2.4MG,1,4
396,Fill5,3.0MG,1,5
396,Fill6,0.8MG,1,6
397,Fill1,NoFill,1,1
397,Fill2,1.2MG,1,2
397,Fill3,NoFill,1,3
397,Fill4,1.7MG,1,4
397,Fill5,NoFill,1,5
397,Fill6,NoFill,1,6
398,Fill1,1.2MG,1,1
398,Fill2,0.8MG,1,2
398,Fill3,1.7MG,1,3
398,Fill4,2.4MG,1,4
398,Fill5,NoFill,1,5
398,Fill6,1.2MG,1,6
399,Fill1,0.8MG,1,1
399,Fill2,1.2MG,1,2
399,Fill3,2.4MG,1,3
399,Fill4,NoFill,1,4
399,Fill5,NoFill,1,5
399,Fill6,NoFill,1,6
400,Fill1,1.2MG,1,1
400,Fill2,1.2MG,1,2
400,Fill3,0.8MG,1,3
400,Fill4,0.8MG,1,4
400,Fill5,1.2MG,1,5
400,Fill6,1.7MG,1,6
401,Fill1,1.2MG,1,1
401,Fill2,0.8MG,1,2
401,Fill3,1.7MG,1,3
401,Fill4,1.2MG,1,4
401,Fill5,2.4MG,1,5
401,Fill6,NoFill,1,6
402,Fill1,3.0MG,1,1
402,Fill2,0.8MG,1,2
402,Fill3,1.2MG,1,3
402,Fill4,1.7MG,1,4
402,Fill5,1.2MG,1,5
402,Fill6,NoFill,1,6
403,Fill1,1.2MG,1,1
403,Fill2,0.8MG,1,2
403,Fill3,3.0MG,1,3
403,Fill4,1.7MG,1,4
403,Fill5,0.8MG,1,5
403,Fill6,0.8MG,1,6
404,Fill1,1.2MG,1,1
404,Fill2,0.8MG,1,2
404,Fill3,1.7MG,1,3
404,Fill4,NoFill,1,4
404,Fill5,2.4MG,1,5
404,Fill6,NoFill,1,6
405,Fill1,3.0MG,1,1
405,Fill2,0.8MG,1,2
405,Fill3,0.8MG,1,3
405,Fill4,NoFill,1,4
405,Fill5,0.8MG,1,5
405,Fill6,NoFill,1,6
406,Fill1,3.0MG,1,1
406,Fill2,2.4MG,1,2
406,Fill3,1.2MG,1,3
406,Fill4,1.2MG,1,4
406,Fill5,2.4MG,1,5
406,Fill6,0.8MG,1,6
407,Fill1,1.2MG,1,1
407,Fill2,0.8MG,1,2
407,Fill3,1.2MG,1,3
407,Fill4,NoFill,1,4
407,Fill5,NoFill,1,5
407,Fill6,0.8MG,1,6
408,Fill1,0.8MG,1,1
408,Fill2,1.2MG,1,2
408,Fill3,2.4MG,1,3
408,Fill4,1.7MG,1,4
408,Fill5,2.4MG,1,5
408,Fill6,NoFill,1,6
409,Fill1,0.8MG,1,1
409,Fill2,1.2MG,1,2
409,Fill3,0.8MG,1,3
409,Fill4,NoFill,1,4
409,Fill5,NoFill,1,5
409,Fill6,0.8MG,1,6
410,Fill1,0.8MG,1,1
410,Fill2,3.0MG,1,2
410,Fill3,3.0MG,1,3
410,Fill4,NoFill,1,4
410,Fill5,NoFill,1,5
410,Fill6,0.8MG,1,6
411,Fill1,0.8MG,1,1
411,Fill2,0.8MG,1,2
411,Fill3,NoFill,1,3
411,Fill4,NoFill,1,4
411,Fill5,1.2MG,1,5
411,Fill6,NoFill,1,6
412,Fill1,1.7MG,1,1
412,Fill2,2.4MG,1,2
412,Fill3,1.2MG,1,3
412,Fill4,1.2MG,1,4
412,Fill5,1.2MG,1,5
412,Fill6,1.2MG,1,6
413,Fill1,1.2MG,1,1
413,Fill2,0.8MG,1,2
413,Fill3,1.2MG,1,3
413,Fill4,NoFill,1,4
413,Fill5,NoFill,1,5
413,Fill6,1.7MG,1,6
414,Fill1,1.7MG,1,1
414,Fill2,NoFill,1,2
414,Fill3,1.2MG,1,3
414,Fill4,1.2MG,1,4
414,Fill5,NoFill,1,5
414,Fill6,NoFill,1,6
415,Fill1,2.4MG,1,1
415,Fill2,1.7MG,1,2
415,Fill3,NoFill,1,3
415,Fill4,1.7MG,1,4
415,Fill5,0.8MG,1,5
415,Fill6,2.4MG,1,6
416,Fill1,1.7MG,1,1
416,Fill2,0.8MG,1,2
416,Fill3,2.4MG,1,3
416,Fill4,NoFill,1,4
416,Fill5,0.8MG,1,5
416,Fill6,1.2MG,1,6
417,Fill1,0.8MG,1,1
417,Fill2,1.2MG,1,2
417,Fill3,1.2MG,1,3
417,Fill4,1.2MG,1,4
417,Fill5,NoFill,1,5
417,Fill6,NoFill,1,6
418,Fill1,0.8MG,1,1
418,Fill2,0.8MG,1,2
418,Fill3,1.7MG,1,3
